id,name,price,list_price,discount_rate,rating_average,review_count,all_time_quantity_sold,authors,publisher_vn,manufacturer,isbn13,book_cover,number_of_page,publication_date,current_seller_name,inventory_status,stock,has_freeship,is_authentic,has_return_policy,cat1,cat2,cat3
57047799,Sách Chờ Mãi Cơn Mưa Rào Rất Lạ (Thơ),72000,120000,40,5.0,5,59,Thanh Thảo,An Nam Books,Nhà Xuất Bản Hội Nhà Văn,,Bìa mềm,320.0,2020-06-01,SÁCH ĐẠI NAM,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
531757,Sách Coraline (Carnegie Medal Winner),271700,286000,5,5.0,5,47,Neil Gaiman,Bloomsbury,Bloomsbury,9781408841754,Paperback,208.0,2013-10-10,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,children-books,literature-fiction
66747567,13 Things Mentally Strong Women Don't Do,361900,381000,5,5.0,5,21,Amy Morin,HarperCollins Publishers,William Morrow & Company,9780062847638,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,self-help,motivational
50047485,Tác phẩm  lọt vào danh sách những tiểu thuyết hay nhất mọi thời đại của văn học Mỹ:  Những Cuộc Phiêu Lưu Của Huckleberry Finn,89350,89350,0,4.8,5,56,MarkTwain,Đinh Tị,Nhà Xuất Bản Văn Học,,,,,AHABOOKS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
50247575,Sách The Selection 5: The Crown,195000,195000,0,5.0,5,0,Kiera Cass,Không rõ,Không rõ,,,,,Không rõ,out_of_stock,0.0,False,False,False,sach-tieng-anh,fiction-literature,romance
19761828,Sách Từ Ba Tư Đến Bắc Mỹ,94000,94000,0,4.8,5,26,Hoàng Minh Tường,NXB Phụ Nữ Việt Nam,Không rõ,,Bìa mềm,245.0,2019-06-01,Nhà sách 30 Hàn Thuyên,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,du-ky
169604065,ISS Listening & Speaking 2 Student's Book,89000,89000,0,5.0,5,171,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786049749469,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
279262245,Sách Câu Chuyện Dòng Sông,120000,120000,0,4.8,5,97,Hermann Hesse,Cửu Đức,Nhà Xuất Bản Hồng Đức,,Bìa mềm,197.0,2019-06-01,BOOKCITY.VN,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
229732147,Martin Eden - Jack London,250000,250000,0,4.6,5,43,Jack London,Gieobooks,NXB Dân Trí,,Bìa cứng,,2023-02-23,Tazano Official Store,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
190705743,Shadow and Bone: Shadow and Bone : Book 1,249000,249000,0,4.8,5,10,Không rõ,Hachette Children's Group,Hachette Children's Group,9781510105249,Bìa mềm,,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,False,True,sach-tieng-anh,children-books,literature-fiction
7194295,Sách The Sun Is Also A Star,242000,242000,0,4.0,5,135,Nicola Yoon,Penguin Random House,Penguin Random House,9780552574242,Paperback,384.0,2016-01-11,Foreignbooks,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,romance
202242036,Học tốt Tiếng Anh 7 i-Learn Smart World,65000,65000,0,4.8,5,210,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786043377255,Bìa mềm,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
324151,"Sách English World 4, Work Book",121200,138000,12,3.2,5,33,Không rõ,Macmillan Education,MacMillan Publishers,9780230024809,Paperback,136.0,2015-12-30,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
263109368,Sách Công Việc Của Long Vương (Tập 7),114730,149000,23,4.8,5,40,Shirow Shiratori,Tsuki LightNovel,Nhà Xuất Bản Thế Giới,,Bìa mềm,456.0,2023-06-14,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
19347745,Võ Văn Kiệt - Một Nhân Cách Lớn Nhà Lãnh Đạo Tài Năng Suốt Đời Vì Nước Vì Dân (Hồi Ký) - Bìa Cứng,250000,250000,0,4.6,5,40,Không rõ,NXB Chính Trị Quốc Gia,"""Stewart, Tabori and Chang""",,Bìa cứng,752.0,2012-12-20,Nhà Sách Lao Động,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
32221922,Super Minds 5 - Student's book,211800,223000,5,5.0,5,65,"Gunter Gerngross,  Peter Lewis Jones, Herbert Puchta",Cambridge University Press,Không rõ,9781107664609,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
582787,Sách Quê Nhà Ở Phía Ngôi Sao - Thơ Nguyễn Duy,79000,95000,17,4.8,5,148,Nguyễn Duy,Phương Nam Book,Không rõ,,Bìa mềm,,2017-03-13,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
26595122,Sách Jungle,107000,107000,0,2.8,5,0,Igloo Books Ltd,Không rõ,Không rõ,,,,,Không rõ,out_of_stock,0.0,False,False,False,sach-tieng-anh,children-books,colouring-sticker-activity
9956804,Sách Men Without Women,311000,311000,0,4.8,5,81,Haruki Murakami,Penguin Random House,Penguin Random House,9781784705374,Bìa mềm,240.0,2018-05-17,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,short-stories-anthologies
1422915,Sách Family and Friends 1 Workbook (British English Edition),95000,110000,14,4.6,5,71,Naomi Simmons,Oxford University Press,Oxford University Press,9780194812016,Paperback,120.0,2018-01-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
174606746,Combo 2 Tập: Here U Are Tặng Kèm Bookmark Thiết Kế (Truyện Tranh Hấp Dẫn) ,209000,209000,0,5.0,5,19,Không rõ,Skycomic,Nhà Xuất Bản Hà Nội,,,,,NHBook,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
150700169,i-Learn English for Math 1 Student's book 2nd edition,99000,99000,0,5.0,5,307,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786043994889,Bìa mềm,,2023-08-01,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
513884,Sách Market Leader ( 3 Ed.) Inter: Practice File With CD - Paperback,238600,246000,3,5.0,5,45,John Rogers,Pearson Education,Pearson Education,9781408236963,Paperback,96.0,2010-01-14,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
192733736,Sách Dã ngoại nơi mặt sau của Thế giới (Otherside Picnic) 1,121000,135000,10,5.0,5,45,"Iori Miyazawa, Shirakaba",Nhã Nam,Nhà Xuất Bản Hà Nội,,,,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
85255672,Hội Chân Biên,250000,250000,0,4.2,5,28,Không rõ,NXB Đại Học Sư Phạm,Nhà Xuất Bản Đại Học Sư Phạm,,Bìa cứng,411.0,,NXB Đại học Sư phạm,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
192950307,Những Cuộc Phiêu Lưu Của Tom Sawyer (Tái Bản 2022),70000,77000,9,4.6,5,24,Mark Twain,Cty Văn Hóa & Truyền Thông Trí Việt.,nxb van hoc,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
77225336,Sách Miếng Ngon Hà Nội (Việt Nam Danh Tác),59500,70000,15,5.0,5,51,Vũ Bằng,Nhã Nam,Nhà Xuất Bản Hội Nhà Văn,,Bìa mềm,212.0,2021-02-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
187827447,Sách Hội họa Bùi Xuân Phái và tôi,105000,150000,30,5.0,5,89,Trần Hậu Tuấn,NXB Trẻ,NXB Trẻ,,Bìa mềm,184.0,2022-06-01,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
275422531,"Bộ Sách Lịch Sử Nhân Loại: Biến Động + Sụp Đổ + Súng, Vi Trùng Và Thép + Thế Giới Cho Đến Ngày Hôm Qua (Jared Diamond) ",1148000,1436000,20,4.8,5,15,Jared Diamond,Omega Plus,Nhà Xuất Bản Thế Giới,0,Bìa mềm,,,Sống Official,available,1000.0,True,True,True,sach-tieng-anh,art-photography,history-criticism
25980650,Sách Skillful Second Edition Level 2 Reading & Writing Student's Book + Digital Student's Book Pack,535800,564000,5,5.0,5,25,Louis Rogers,Macmillan Education,Không rõ,9781380010643,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
349125,Sách How Will You Measure Your Life?,415100,437000,5,5.0,5,50,Clayton M. Christensen,HarperCollins,HarperCollins,9780062102416,Bìa cứng,240.0,2012-06-30,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,reference,professions
8017952,Sách Giấc Mộng Thần Tượng - Tập 3,83400,86000,3,5.0,5,7,Tobacco X White Bear,Uranix,Nhà Xuất Bản Dân Trí,,Bìa rời,200.0,2018-12-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
270253544,Về Nơi Có Nhiều Cánh Đồng (Tái Bản 2023),135000,150000,10,5.0,5,35,Phan,Công ty TNHH Văn Hóa & Truyền Thông Du Bút,nxb thanh nien,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,du-ky
276944801,Sách Bút Ký Lính Tăng: Hành Trình Đến Dinh Độc Lập (Tái bản năm 2024),137000,185000,26,5.0,5,64,Nguyễn Khắc Nguyệt,NXB Trẻ,NXB Trẻ,,Bìa mềm,444.0,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
107409688,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 12 - Tặng Kèm Bookmark Giấy,108200,119000,9,5.0,5,18,Wataru WATARI,Thái Hà,Nhà Xuất Bản Hà Nội,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
7822767,Sách tiếng Anh - Money: Master The Game: 7 Simple Steps To Financial Freedom,434943,488700,11,5.0,5,25,Tony Robbins,Simon & Schuster,Simon & Schuster,9781471148613,Paperback,,2018-10-06,Blue Horizon Books,available,1000.0,True,True,True,sach-tieng-anh,business-economics,personal-finance
214766319, A Court of Thorns and Roses,349000,349000,0,5.0,5,22,Không rõ,Bloomsbury Publishing PLC,Bloomsbury Publishing PLC,9781526605399,Bìa mềm,,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,romance
116159172,東京卍リベンジャーズ 13,144400,183000,21,5.0,5,6,和久井 健,Kinokuniya Book Stores,Kodansha,9784065156971.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
197690017,Lời biện giải và những điều đáng nhớ - Xenophon,83000,83000,0,4.8,5,80,Không rõ,Đông Tây,Nhà Xuất Bản Thanh Niên,,Bìa mềm,239.0,2022-09-16,Đông Tây,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
54635814,Combo 2 Cuốn: Giải Phóng + Biên Bản Chiến Tranh 1-2-3-4.75,399800,417000,4,4.5,5,28,Trần Mai Hạnh,NXB Chính Trị Quốc Gia Sự Thật,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,,Bìa mềm,1062.0,2020-01-01,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
275455749,Bài tập Bổ trợ Tiếng Anh 12 Bright,118000,118000,0,5.0,5,280,nhieu tac gia,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786044891200,Bìa mềm,114.0,2024-06-01,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
272837092,Bố già (Bìa mềm) TB230,207000,230000,10,5.0,5,21,Mario Puzo,Công Ty Cổ Phần Văn Hóa Đông A,Nhà Xuất Bản Văn Học,,Bìa mềm,652.0,,Đông A Books Official,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
2016077,Sách Sea Of Strangers: Poetry & Prose,379000,379000,0,5.0,5,18,Lang Leav,Simon & Schuster,Andrews McMeel Publishing,9781449489892.0,Paperback,224.0,2018-02-08,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,poetry
10183841,The Witch Doesn't Burn In This One (Women Are Some Kind of Magic 2) ,339000,339000,0,4.6,5,17,Không rõ,Andrews McMeel Publishing,Andrews McMeel Publishing,9781449489427.0,Paperback,191.0,2018-01-05,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,poetry
42843093,Tiểu Thuyết Kinh Điển: QUO VADIS (BÌA CỨNG) - Top Sách Văn Học Nước Ngoài Bán Chạy Nhất Mọi Thời Đại / Tặng Kèm Bookmark Green Life,231500,231500,0,4.8,5,30,Henryk Sienkiewicz,Nhà sách Minh Thắng,Nhà Xuất Bản Văn Học,,Bìa cứng,712.0,,AHABOOKS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
9735473,Sách Việt Nam Vô Địch,121500,135000,10,5.0,5,15,Nhiều tác giả,Trí Việt,Không rõ,,Bìa mềm,264.0,2019-01-03,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
274945488,Sách Sài Gòn một thuở - Dân Ông Tạ đó! Tập 1,90860,118000,23,5.0,5,45,Cù Mai Công,First News - Trí Việt,Nhà Xuất Bản Tổng hợp TP.HCM,,Bìa mềm,240.0,2024-05-01,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
19901151,Sách Anne of Green Gables & Anne of Avonlea,130000,130000,0,4.5,5,41,Lucy Maud Montgomery,Wordsworth Editions Ltd,Wordsworth Editions Ltd,9781840227598,Paperback,,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,classic
196675037,Ai dám bảo Rom-com không có ngoài đời thực? - Tập 1,103200,129000,20,4.8,5,18,So Hajikano,Thái Hà,Nhà Xuất Bản Hà Nội,,Bìa mềm,448.0,2022-09-09,THAIHABOOKS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
169603988,A2 Key For Schools Practice Tests 6-10,128000,128000,0,5.0,5,108,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786049749834,Bìa mềm,,2023-07-11,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
8357994,Sách Harry Potter Hogwarts: A Movie Scrapbook (English Book),575700,606000,5,5.0,5,7,Warner Bros,Bloomsbury,Bloomsbury,9781526605412.0,Hardback,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,childrens-action-adventure
273716706,Một Ngày Kia Đến Bờ - Đỗ Hồng Ngọc,92500,125000,26,4.8,5,47,Đỗ Hồng Ngọc,PHANBOOK,Nhà Xuất Bản Đà Nẵng,,,164.0,,PHAN LỆ & FRIENDS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
192950785,Nhân Vật Hạ Cấp Tomozaki - Tập 3 - Bản Giới Hạn - Tặng Thẻ Normal + Thẻ Rare + Standee,105400,111000,5,5.0,5,15,Yuki Yaku,Nhà Xuất Bản Kim Đồng,Nhà Xuất Bản Kim Đồng,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
160208476,One Piece 101,170000,179000,5,4.8,5,19,Không rõ,Kinokuniya Book Stores,Shueisha,9784088830032.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
5851829,Sách Diary of a Wimpy Kid 12: The Getaway (Paperback),159000,159000,0,4.8,5,291,Jeff Kinney,Penguin Random House,Penguin Random House,9780241344279,Paperback,224.0,2018-09-06,Foreignbooks,available,1000.0,True,True,True,sach-tieng-anh,children-books,literature-fiction
32222097,Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal (Diary of a Wimpy Kid),199000,199000,0,5.0,5,22,Jeff Kinney,Puffin,Không rõ,9780241405604,,,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,False,True,sach-tieng-anh,children-books,literature-fiction
192951231,Aristotle And Dante Dive Into The Waters Of The World,397100,418000,5,5.0,5,14,Không rõ,Simon and Schuster,Simon & Schuster,9781534496194,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,children-books,literature-fiction
11658130,Sách Kỵ Sĩ Rồng Bất Bại - Tập 3,90000,99000,9,5.0,5,10,Senri Akatsuki,Uranix,Nhà Xuất Bản Hà Nội,,Bìa gập,360.0,2019-03-03,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
4059683,"Sách Đất Gia Định Xưa, Bến Nghé Xưa, Người Sài Gòn",112100,118000,5,5.0,5,36,Sơn Nam,NXB Trẻ,Không rõ,,Bìa mềm,472.0,2018-08-24,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
213492176,Combo Thám Tử Đã Chết x Spy Room Tập 5 + Bookmark Spy Room,172800,270000,36,5.0,5,10,"Takemachi, Nigozyu, Tomari",Thái Hà,Nhà Xuất Bản Hà Nội,,Bìa mềm,728.0,2022-12-12,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
489842,Sách tương tác tiếng Anh - Usborne Lift-the-flap Questions and Answers about Dinosaurs,367600,387000,5,5.0,5,29,Katie Daynes,Usborne Publishing,USBORNE PUBLISHING,9781409582144.0,,16.0,2015-03-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,children-books,science-nature-how-it-works
59161677,Combo Kẻ Dị Biệt Tại Trường Học Phép Thuật: Tập 1 Đến Tập 7  (Bộ 7 Tập),803500,803500,0,5.0,5,7,Sato Tsutomu,Nhã Nam,Nhà Xuất Bản Hội Nhà Văn,,,,,AHABOOKS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
273397084,"Sách Tôi Muốn Bảo Vệ Cậu, Dù Phải Mất Đi Tình Yêu Này",100800,126000,20,5.0,5,32,Sou Inaida,Shinebooks,Nhà Xuất Bản Thế Giới,,Bìa mềm,344.0,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
29643618,Sách RE:ZERO 5 - Bắt Đầu Lại Ở Thế Giới Khác,83600,95000,12,5.0,5,0,Tappei Nagatsuki,IPM,Nhà Xuất Bản Hồng Đức,,Bìa mềm,,2019-08-01,Nhà sách Fahasa,available,1000.0,True,False,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
260811371,Tiếng Anh 11 i-Learn Smart World - Student's Book,62484,62484,0,4.2,5,427,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786043994407,Bìa mềm,150.0,2023-04-04,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
144524822,Ai Làm Đau Tiếng Việt?,55000,55000,0,5.0,5,22,Không rõ,Nhà xuất bản Tổng hợp TP.HCM ,Nhà Xuất Bản Tổng hợp TP.HCM,,Bìa mềm,140.0,,Nhà sách NetaBooks,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
191923984,MR STINK by David Walliams,249000,249000,0,5.0,5,13,David Walliams,Harper Collins,Harper Collins,9780007279067,Bìa mềm,268.0,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,children-books,literature-fiction
106360160,Access Grade 8 Student's Book,214000,214000,0,5.0,5,39,"Jenny Dooley , Virginia Evans",CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Express Publishing,9786049457982,Bìa mềm,168.0,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
58709021,Phê Bình Kí Hiệu Học - Đọc Văn Như Là Hành Trình Tái Thiết Ngôn Ngữ (Tái Bản 2019),114000,120000,5,5.0,5,19,Lã Nguyên,Phụ Nữ,Nhà Xuất Bản Phụ Nữ,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
276051686,Sách Bỗng Một Ngày Tôi Có Vị Hôn Thê Là Gal (Tập 2),116000,129000,10,4.5,5,54,"Kazuki Izumitani, Nakamura",Shinebooks,Nhà Xuất Bản Thế Giới,,Bìa mềm,296.0,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
138334018,Kokoro - Những Ám Thị Và Âm Vang Trong Đời Sống Nội Tại Nhật Bản,143100,159000,10,4.8,5,26,Lafcadio Hearn,Nhà Xuất Bản Thế Giới,Nhà Xuất Bản Thế Giới,,Bìa mềm,373.0,2018-06-06,Nhà Sách Phương Nam,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
33765288,Sách Đi Thật Xa Trên Một Chiếc Camper,115000,172000,33,4.8,5,107,Không rõ,PHANBOOK,Nhà Xuất Bản Phụ Nữ,,Bìa mềm,272.0,2019-08-05,PHAN LỆ & FRIENDS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,du-ky
90528043,進撃の巨人(28) - SHINGEKI NO KYOJIN 28,172900,183000,6,5.0,5,6,諫山 創,Kinokuniya Book Stores,Kodansha,9784065148693.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
6568585,Sách Đình Nam Bộ Xưa & Nay,129000,129000,0,4.5,5,22,"Trương Ngọc Tường, Huỳnh Ngọc Trảng",NXB Văn Hóa - Văn Nghệ,Nhà Xuất Bản Văn Hóa - Văn Nghệ TP.HCM,,Bìa mềm,312.0,2018-10-01,TYMBooks,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
262787116,Jane Eyre (Collins Classics),99000,99000,0,4.6,5,26,Charlotte Brontë,Phương Nam Book,William Collins,9780007350803,Bìa mềm,512.0,,Nhà Sách Phương Nam,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,classic
849985,Sách Những Tiếng Trống Qua Cửa Các Nhà Sấm,202100,215000,6,4.6,5,13,Huệ Thiên,NXB Tổng Hợp,Không rõ,,Bìa mềm,680.0,2017-11-21,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
165023979,呪術廻戦 18 (ジャンプコミックス),172900,183000,6,5.0,5,6,Không rõ,Kinokuniya Book Stores,Shueisha,9784088828480.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
8325633,Sách Nhà Văn Nhật Bản Thế Kỷ XX,95000,99000,4,5.0,5,32,Đào Thị Thu Hằng,NXB Tổng Hợp,Không rõ,,Bìa mềm,302.0,2018-02-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
169714925,i-Learn My Phonics Grade 1 Pupil's book,82000,82000,0,5.0,5,294,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Sư Phạm,9786049188466,Bìa mềm,,2019-04-22,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
23436877,Super Minds 5 - Workbook,116800,123000,5,5.0,5,43,"Gunter Gerngross,  Peter Lewis Jones, Herbert Puchta",Cambridge University Press,Không rõ,9781107664975,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
644934,"Sách Lũ Ngốc, Bài Thi Và Linh Thú Triệu Hồi - Tập 5",55300,70000,21,4.6,5,9,Kenji Inoue,IPM,Không rõ,,Bìa mềm,380.0,2017-05-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
420795,Sách Dombey And Son,120000,120000,0,5.0,5,21,Charles Dickens,Wordsworth Editions Ltd,Wordsworth Editions Ltd,9781853262579,Paperback,817.0,2002-07-01,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,classic
95163489,Joe Biden - Hành Trình Kéo Dài Năm Thập Kỷ,119250,159000,25,4.8,5,66,Không rõ,1980 Books,Nhà Xuất Bản Thế Giới,,,,,1980 BOOKS HCM,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,du-ky
2613719,Sách Ratburger ,231800,244000,5,5.0,5,24,David Walliams,HarperCollins Publishers,HarperCollins,9780007453542,Paperback,320.0,2014-03-14,Nhà sách Fahasa,available,1000.0,True,False,True,sach-tieng-anh,fiction-literature,classic
261801326,Truyện Kiều (Đoạn Trường Tân Thanh),381000,509000,25,4.8,5,42,Không rõ,Công ty TNHH Quốc Tế Mai Hà,Nhà Xuất Bản Hà Nội,,Bìa cứng,527.0,2023-03-31,MaiHaBooks,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
155646635,Tiểu thuyết tiếng Anh - Little Women,203810,229000,11,5.0,5,33,Louisa May Alcott,Alma Books Ltd,Alma Books,,Bìa mềm,528.0,,Blue Horizon Books,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,classic
29354877,Tactics for Listening Expanding Student Book 3Ed,388500,409000,5,4.8,5,22,Oxford,Oxford,Không rõ,9780194013864,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
1664927,Sách First Readers - The Three Little Pigs,71700,75000,4,3.6,5,44,Không rõ,Parragon Books,Không rõ,9781474823395,Hardback,,2018-01-03,Nhà sách Fahasa,available,1000.0,True,False,True,sach-tieng-anh,children-books,education-reference
192333128,Sách Du Ký Phan Quang - Tiếc Nuối Hoa Hồng,344000,450000,24,5.0,5,41,Phan Quang,Công Ty Cổ Phần Văn Hóa Đông A,Nhà Xuất Bản Văn Học,,Bìa mềm,692.0,2022-07-07,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,du-ky
263246577,The Personal MBA 10th Anniversary Edition,399000,399000,0,5.0,5,112,Josh Kaufman,Phương Nam Book,Portfolio,9780525543022.0,Bìa mềm,476.0,,Nhà Sách Phương Nam,available,1000.0,True,True,True,sach-tieng-anh,business-economics,job-career
